transaction_id,sender_account,receiver_account,amount,currency,timestamp,channel,branch_code,reference_number,is_fraud,typology
TXN-52BB2DE7A43C,ACC-9926,ACC-5588,1037456.1,INR,2026-05-28T09:17:10.384286,UPI,BR-887,REF-408723,True,fan_out_fan_in
TXN-1B9D36EF369A,ACC-2227,ACC-9158,69436.92,INR,2026-05-21T16:48:15.384286,NEFT,BR-612,REF-389469,False,
TXN-DCA99277AFAC,ACC-4180,ACC-5719,51131.46,INR,2026-05-18T11:00:26.384286,NEFT,BR-493,REF-623767,False,
TXN-3DF8F83B53E0,ACC-5116,ACC-6699,173210.73,INR,2026-05-05T00:55:28.384286,NEFT,BR-844,REF-942400,False,
TXN-865A97478584,ACC-9523,ACC-3692,20111.21,INR,2026-05-11T14:22:49.384286,IMPS,BR-539,REF-249445,False,
TXN-7D4221737258,ACC-7930,ACC-9946,73278.84,INR,2026-05-19T17:39:30.384286,UPI,BR-210,REF-341857,False,
TXN-33C28868D610,ACC-6394,ACC-9211,239712.8,INR,2026-05-25T19:46:25.384286,UPI,BR-651,REF-611641,True,fan_out_fan_in
TXN-5193B93DC902,ACC-9021,ACC-6078,3288490.96,INR,2026-05-21T12:50:06.384286,IMPS,BR-369,REF-440832,True,round_trip_layering
TXN-EB4EB4E2E17A,ACC-5262,ACC-6997,83810.34,INR,2026-05-08T16:15:52.384286,IMPS,BR-613,REF-719423,False,
TXN-6E15349299BA,ACC-2284,ACC-7557,485547.76,INR,2026-05-08T07:41:24.384286,NEFT,BR-452,REF-738839,True,fan_out_fan_in
TXN-04F911D2A34D,ACC-2409,ACC-9912,28744.72,INR,2026-05-25T12:18:23.384286,NEFT,BR-560,REF-837401,False,
TXN-70F8630568BC,ACC-5399,ACC-3553,15746.02,INR,2026-05-25T04:57:53.384286,RTGS,BR-367,REF-543088,False,
TXN-C10B87011003,ACC-3359,ACC-8590,117112.76,INR,2026-05-10T19:05:09.384286,NEFT,BR-275,REF-990293,False,
TXN-289E7C322A1E,ACC-5227,ACC-2950,8679.26,INR,2026-05-02T16:36:08.384286,NEFT,BR-497,REF-206509,False,
TXN-94FEB91304EA,ACC-5724,ACC-5035,1013729.21,INR,2026-05-19T21:52:17.384286,UPI,BR-426,REF-335868,True,fan_out_fan_in
TXN-D10BFEEBB972,ACC-2305,ACC-7690,1484396.17,INR,2026-05-05T02:19:29.384286,RTGS,BR-273,REF-907454,True,round_trip_layering
TXN-BBBF318F3A87,ACC-3351,ACC-1292,275539.75,INR,2026-05-04T02:54:13.384286,UPI,BR-363,REF-291511,True,fan_out_fan_in
TXN-FFE89E99C79A,ACC-3362,ACC-3485,48775.48,INR,2026-05-23T23:39:49.384286,UPI,BR-204,REF-259591,False,
TXN-E119CB60F95F,ACC-5366,ACC-4659,10336.68,INR,2026-05-11T04:21:38.384286,UPI,BR-328,REF-438058,False,
TXN-8CDDE78A9596,ACC-1463,ACC-5248,141085.84,INR,2026-05-05T13:22:57.384286,NEFT,BR-131,REF-845666,False,
TXN-92822D1798B9,ACC-4454,ACC-1630,981238.41,INR,2026-05-16T12:24:04.384286,UPI,BR-261,REF-774983,True,fan_out_fan_in
TXN-54619893D0FD,ACC-7940,ACC-8142,180147.72,INR,2026-05-23T03:48:14.384286,IMPS,BR-758,REF-925853,True,structuring
TXN-7C837646538E,ACC-5781,ACC-7835,307357.48,INR,2026-05-12T07:04:04.384286,UPI,BR-107,REF-979730,False,
TXN-F0E5A662E250,ACC-6599,ACC-5564,105800.72,INR,2026-05-26T15:14:49.384286,NEFT,BR-133,REF-908575,True,fan_out_fan_in
TXN-F67DE7555EE2,ACC-8080,ACC-7442,58350.75,INR,2026-05-08T20:54:21.384286,RTGS,BR-234,REF-797271,False,
TXN-8A62D7016873,ACC-9276,ACC-5664,6497.64,INR,2026-05-23T02:21:39.384286,NEFT,BR-246,REF-637205,False,
TXN-57B3A5E5488C,ACC-8714,ACC-4017,160140.08,INR,2026-05-14T07:21:30.384286,NEFT,BR-438,REF-704430,False,
TXN-0568C2216658,ACC-1635,ACC-1897,25118.8,INR,2026-05-21T13:31:57.384286,NEFT,BR-424,REF-516233,False,
TXN-25DCA165849D,ACC-1435,ACC-2021,107373.57,INR,2026-05-21T08:48:02.384286,NEFT,BR-985,REF-852105,False,
TXN-75163BB7C9E7,ACC-6160,ACC-5868,10453.36,INR,2026-05-05T06:11:04.384286,IMPS,BR-914,REF-213209,False,
TXN-506469911E62,ACC-4732,ACC-9479,54576.62,INR,2026-05-03T23:52:22.384286,UPI,BR-446,REF-125743,False,
TXN-23C09DFFA6EC,ACC-4327,ACC-7089,27029.62,INR,2026-05-25T04:46:39.384286,RTGS,BR-902,REF-649897,False,
TXN-08A081D4C9FC,ACC-9499,ACC-2218,113679.51,INR,2026-05-02T19:16:51.384286,UPI,BR-990,REF-476869,False,
TXN-07FB47AD538A,ACC-3467,ACC-4868,3800.53,INR,2026-05-25T10:51:24.384286,UPI,BR-984,REF-586010,False,
TXN-3BBE592B2AE4,ACC-2223,ACC-5920,162494.27,INR,2026-05-19T06:23:45.384286,NEFT,BR-842,REF-666208,True,structuring
TXN-A7CC75697FC9,ACC-1162,ACC-5659,16726.14,INR,2026-05-27T14:33:53.384286,UPI,BR-430,REF-174023,False,
TXN-4679A35304F0,ACC-6469,ACC-4824,666144.84,INR,2026-05-27T10:32:23.384286,NEFT,BR-215,REF-661743,False,
TXN-127E7FAAF7AE,ACC-2930,ACC-3111,5872.47,INR,2026-05-21T04:36:54.384286,IMPS,BR-902,REF-822112,False,
TXN-F17FB42CF105,ACC-4601,ACC-6321,73318.13,INR,2026-05-24T22:44:02.384286,IMPS,BR-784,REF-995947,False,
TXN-0855D7CB3DF4,ACC-8328,ACC-1943,11070.22,INR,2026-05-25T11:30:16.384286,CARD,BR-784,REF-646462,False,
TXN-E811DD9F2984,ACC-6839,ACC-1682,172307.61,INR,2026-05-27T16:59:32.384286,RTGS,BR-636,REF-416018,True,fan_out_fan_in
TXN-0B1C92CEF399,ACC-1640,ACC-4562,400531.56,INR,2026-05-19T13:53:27.384286,RTGS,BR-556,REF-220219,True,fan_out_fan_in
TXN-B25A05F9E3DE,ACC-5177,ACC-8492,143524.1,INR,2026-05-13T09:51:07.384286,UPI,BR-899,REF-544248,False,
TXN-7DD889CBB882,ACC-8591,ACC-8710,701464.2,INR,2026-05-12T22:49:42.384286,NEFT,BR-178,REF-333493,False,
TXN-CDFA88B1B20C,ACC-8462,ACC-5992,210600.17,INR,2026-05-14T23:59:01.384286,UPI,BR-667,REF-899472,True,fan_out_fan_in
TXN-CF3A77AF812B,ACC-7283,ACC-6350,153085.95,INR,2026-05-27T05:01:02.384286,UPI,BR-679,REF-714148,False,
TXN-F477A28FC488,ACC-4021,ACC-2029,2953578.7,INR,2026-05-10T19:09:18.384286,UPI,BR-899,REF-396420,True,round_trip_layering
TXN-0A2AA6F03293,ACC-2425,ACC-9009,35456.64,INR,2026-05-18T18:08:17.384286,UPI,BR-511,REF-741787,False,
TXN-29DFCB1011C8,ACC-4216,ACC-4519,785554.41,INR,2026-05-22T09:18:43.384286,NEFT,BR-270,REF-457048,True,fan_out_fan_in
TXN-4096E717B186,ACC-6189,ACC-1400,19655.79,INR,2026-05-04T14:56:54.384286,NEFT,BR-245,REF-645867,False,
TXN-93B5CDD5C118,ACC-1966,ACC-4575,175515.43,INR,2026-05-21T17:42:55.384286,RTGS,BR-980,REF-963382,False,
TXN-1CD513DD3F97,ACC-8250,ACC-2880,17247.23,INR,2026-05-29T19:58:28.384286,NEFT,BR-276,REF-901478,False,
TXN-33B97B61F92A,ACC-7709,ACC-5235,308408.46,INR,2026-05-27T05:35:35.384286,RTGS,BR-624,REF-346900,True,fan_out_fan_in
TXN-AA5E448CACA2,ACC-1453,ACC-8973,605110.89,INR,2026-05-28T20:14:42.384286,UPI,BR-419,REF-453102,True,fan_out_fan_in
TXN-A2A225ABED71,ACC-4772,ACC-6879,388979.25,INR,2026-05-26T13:20:25.384286,UPI,BR-565,REF-166343,False,
TXN-1AEC779B9AC1,ACC-3335,ACC-7974,1116524.82,INR,2026-05-13T03:33:36.384286,NEFT,BR-777,REF-984146,True,round_trip_layering
TXN-37DBDFCA23B1,ACC-4720,ACC-1946,14045.96,INR,2026-05-27T05:58:43.384286,RTGS,BR-402,REF-542697,False,
TXN-EF1AC01D675A,ACC-2441,ACC-9775,24984.22,INR,2026-05-24T14:30:49.384286,NEFT,BR-590,REF-161950,False,
TXN-073D9DE6AA95,ACC-9892,ACC-9443,1333979.99,INR,2026-05-10T11:21:00.384286,NEFT,BR-474,REF-885866,True,round_trip_layering
TXN-F47844961ADA,ACC-4747,ACC-5436,8041.72,INR,2026-05-07T09:11:36.384286,RTGS,BR-443,REF-368144,False,
TXN-20D8D37A1E32,ACC-4868,ACC-7065,37851.42,INR,2026-05-06T17:51:46.384286,CARD,BR-917,REF-560909,False,
TXN-C714812B9C22,ACC-9786,ACC-6322,695022.61,INR,2026-05-21T03:10:05.384286,IMPS,BR-583,REF-304929,True,dormant_activation
TXN-CDE798A5AD5D,ACC-6908,ACC-8978,1126282.41,INR,2026-05-19T10:43:24.384286,UPI,BR-903,REF-571851,True,round_trip_layering
TXN-3535C0212D7A,ACC-3401,ACC-7402,92463.67,INR,2026-05-09T14:35:59.384286,NEFT,BR-843,REF-568747,False,
TXN-24EC465CB038,ACC-9712,ACC-1538,12648.65,INR,2026-05-03T15:26:37.384286,NEFT,BR-362,REF-192749,False,
TXN-E5F3749C4E6C,ACC-3046,ACC-3666,623876.71,INR,2026-05-03T19:38:35.384286,NEFT,BR-558,REF-153870,False,
TXN-25D490D2719F,ACC-3029,ACC-4635,171980.31,INR,2026-05-17T06:06:50.384286,NEFT,BR-776,REF-349411,True,structuring
TXN-35E7D7383EF1,ACC-8495,ACC-8204,14967.91,INR,2026-05-15T03:56:32.384286,RTGS,BR-747,REF-482519,False,
TXN-8099B2AE589E,ACC-6077,ACC-2574,266083.31,INR,2026-05-20T13:28:55.384286,NEFT,BR-839,REF-167567,True,fan_out_fan_in
TXN-E17968AC535B,ACC-4484,ACC-8465,153968.51,INR,2026-05-02T20:55:07.955715,RTGS,BR-408,REF-511307,True,structuring
TXN-D553BEA9AC3D,ACC-7599,ACC-2142,28390.32,INR,2026-05-23T21:44:25.384286,UPI,BR-273,REF-638548,False,
TXN-6934B2B34A4D,ACC-9364,ACC-2317,41924.94,INR,2026-05-17T11:53:16.384286,UPI,BR-278,REF-870035,False,
TXN-B9E6D06C813B,ACC-5147,ACC-2751,892062.32,INR,2026-05-24T14:22:31.384286,NEFT,BR-863,REF-313660,True,round_trip_layering
TXN-A0B3D2CD5C46,ACC-6334,ACC-9003,64991.03,INR,2026-05-08T01:52:56.384286,CARD,BR-471,REF-538511,False,
TXN-AD2F7EB3B432,ACC-9282,ACC-8690,57731.06,INR,2026-05-18T15:10:57.384286,UPI,BR-350,REF-492327,False,
TXN-1A8D6BBB86F8,ACC-3980,ACC-8981,637387.16,INR,2026-05-11T10:51:24.384286,UPI,BR-204,REF-627710,False,
TXN-DD4BAF1F23D7,ACC-3979,ACC-3405,29677.43,INR,2026-05-27T00:22:42.384286,CARD,BR-787,REF-608562,False,
TXN-106B2781583B,ACC-6362,ACC-1220,426431.59,INR,2026-05-13T00:01:30.384286,UPI,BR-970,REF-694139,False,
TXN-C11C0818EF1D,ACC-4191,ACC-6222,32597.13,INR,2026-05-26T12:57:18.384286,IMPS,BR-558,REF-375612,False,
TXN-306C2A369971,ACC-5261,ACC-6835,723530.83,INR,2026-05-17T01:04:25.384286,UPI,BR-960,REF-745982,True,fan_out_fan_in
TXN-5374FEDB01D0,ACC-4313,ACC-6684,27079.6,INR,2026-05-09T08:29:54.384286,NEFT,BR-897,REF-559767,False,
TXN-8B086EE655C9,ACC-7449,ACC-2079,18790.29,INR,2026-05-07T16:52:41.384286,NEFT,BR-438,REF-250596,False,
TXN-60EEF31BCC0D,ACC-7632,ACC-5981,258702.66,INR,2026-05-11T08:04:13.384286,UPI,BR-295,REF-186667,True,fan_out_fan_in
TXN-E71EFAEE5BBF,ACC-7024,ACC-6729,18315.8,INR,2026-05-16T18:21:43.384286,UPI,BR-961,REF-533145,False,
TXN-1E5735ED0AC5,ACC-9669,ACC-9653,310884.49,INR,2026-05-30T11:18:33.384286,UPI,BR-935,REF-107198,False,
TXN-DAE4325AB414,ACC-9894,ACC-7910,143958.46,INR,2026-05-29T00:53:05.384286,NEFT,BR-288,REF-792112,False,
TXN-EE85AAD21358,ACC-2585,ACC-2959,1917030.14,INR,2026-05-03T02:47:40.384286,UPI,BR-805,REF-752221,True,dormant_activation
TXN-B6DA2002E64F,ACC-3154,ACC-3608,116326.78,INR,2026-05-26T23:01:45.384286,NEFT,BR-108,REF-862008,False,
TXN-2C11F3637F18,ACC-1636,ACC-6316,27461.39,INR,2026-05-21T15:05:32.384286,IMPS,BR-759,REF-355068,False,
TXN-EC084331B8FB,ACC-4370,ACC-9351,1803795.15,INR,2026-05-01T14:49:02.384286,NEFT,BR-933,REF-657985,True,round_trip_layering
TXN-3601A45479CD,ACC-3155,ACC-3239,42177.26,INR,2026-05-03T09:05:16.384286,CARD,BR-229,REF-834816,False,
TXN-8887D97DD1E0,ACC-3587,ACC-1159,1727546.24,INR,2026-05-16T14:41:03.384286,NEFT,BR-797,REF-247538,True,round_trip_layering
TXN-25949DAAAC7D,ACC-9653,ACC-2493,37245.09,INR,2026-05-28T06:58:00.384286,NEFT,BR-144,REF-920963,False,
TXN-0B4CE5F8600B,ACC-2931,ACC-8245,495354.07,INR,2026-05-21T16:08:16.384286,IMPS,BR-689,REF-578764,True,fan_out_fan_in
TXN-56388CAE02F1,ACC-6899,ACC-1564,100948.39,INR,2026-05-06T23:54:27.384286,UPI,BR-879,REF-800883,False,
TXN-B3283DA7050E,ACC-9303,ACC-2615,208284.0,INR,2026-05-12T01:18:52.384286,IMPS,BR-331,REF-728333,True,fan_out_fan_in
TXN-40BF38F5BE23,ACC-3511,ACC-6553,12596.32,INR,2026-05-29T17:31:27.384286,UPI,BR-306,REF-931796,False,
TXN-ED326B56D779,ACC-2506,ACC-2104,903258.49,INR,2026-05-05T14:34:35.384286,NEFT,BR-996,REF-814318,True,fan_out_fan_in
TXN-6AF4B74C57E0,ACC-8869,ACC-2323,2190.44,INR,2026-05-26T10:23:49.384286,UPI,BR-337,REF-697636,False,
TXN-5C77BF762AF6,ACC-6423,ACC-6517,150418.29,INR,2026-05-19T08:39:01.999671,IMPS,BR-227,REF-409145,True,structuring
TXN-2DBF24F24CDC,ACC-4820,ACC-8268,631900.13,INR,2026-05-22T10:16:21.384286,NEFT,BR-764,REF-840308,False,
TXN-EC6AE75DE135,ACC-1782,ACC-3164,662323.3,INR,2026-05-04T17:05:28.384286,UPI,BR-246,REF-118051,False,
TXN-4922D51F54DB,ACC-5052,ACC-9342,714041.55,INR,2026-05-11T14:07:29.384286,UPI,BR-724,REF-368072,False,
TXN-7893C32F5E56,ACC-9303,ACC-8408,117292.9,INR,2026-05-19T09:08:38.384286,CARD,BR-612,REF-109332,False,
TXN-146ABD81F434,ACC-8689,ACC-4095,23983.38,INR,2026-05-15T22:08:13.384286,NEFT,BR-600,REF-402585,False,
TXN-D3658EC8782A,ACC-8689,ACC-4073,6529.58,INR,2026-05-13T04:55:16.384286,UPI,BR-127,REF-829558,False,
TXN-42FB46141A97,ACC-2896,ACC-2115,21871.85,INR,2026-05-15T09:38:18.384286,UPI,BR-306,REF-540327,False,
TXN-24FA5B571595,ACC-2915,ACC-3474,170742.79,INR,2026-05-03T11:08:08.384286,UPI,BR-963,REF-106469,True,structuring
TXN-772F27CC8613,ACC-3453,ACC-4566,833788.09,INR,2026-05-06T19:55:27.384286,NEFT,BR-919,REF-547144,True,dormant_activation
TXN-008124DE381F,ACC-6607,ACC-4148,53383.68,INR,2026-05-02T09:48:21.384286,NEFT,BR-958,REF-643072,False,
TXN-9BFA0D5F4872,ACC-2758,ACC-9562,234826.45,INR,2026-05-04T08:14:44.384286,NEFT,BR-187,REF-720204,True,fan_out_fan_in
TXN-C06F07B0D4F7,ACC-1458,ACC-2659,564494.9,INR,2026-05-14T01:02:06.384286,UPI,BR-190,REF-300153,True,dormant_activation
TXN-0674C47F6661,ACC-5554,ACC-3561,499689.61,INR,2026-05-22T08:51:34.384286,UPI,BR-114,REF-816295,True,fan_out_fan_in
TXN-A2AC35DE8D15,ACC-3693,ACC-9574,184021.0,INR,2026-05-10T14:42:35.384286,UPI,BR-297,REF-484525,True,structuring
TXN-8A591AE3EA50,ACC-1217,ACC-7044,380587.0,INR,2026-05-19T04:39:29.384286,UPI,BR-513,REF-928435,False,
TXN-A8CFF60528C9,ACC-5801,ACC-3548,40021.52,INR,2026-05-29T11:02:25.384286,NEFT,BR-816,REF-742869,False,
TXN-FE337BC6ADF9,ACC-6264,ACC-7110,1450842.5,INR,2026-05-03T22:25:11.384286,NEFT,BR-670,REF-281867,True,round_trip_layering
TXN-9BDEE08B430B,ACC-7070,ACC-7352,4626.96,INR,2026-05-22T16:13:05.384286,IMPS,BR-956,REF-604474,False,
TXN-7CC41F371DCC,ACC-9817,ACC-4097,18067.83,INR,2026-05-12T01:03:20.384286,NEFT,BR-765,REF-304666,False,
TXN-1678639683EF,ACC-6365,ACC-1514,6835.21,INR,2026-05-19T00:34:52.384286,IMPS,BR-760,REF-410372,False,
TXN-0B97851E1856,ACC-5652,ACC-5441,132186.28,INR,2026-05-16T22:33:17.384286,NEFT,BR-508,REF-374753,True,fan_out_fan_in
TXN-B16DB38A99F5,ACC-3579,ACC-2049,8392955.61,INR,2026-05-19T22:54:38.384286,CARD,BR-723,REF-770406,True,round_trip_layering
TXN-E958C449A95B,ACC-9851,ACC-2080,152712.25,INR,2026-05-30T08:58:57.384286,NEFT,BR-692,REF-412009,False,
TXN-6EA2862E2B7D,ACC-6336,ACC-1809,176004.24,INR,2026-05-25T23:36:26.384286,UPI,BR-578,REF-691999,True,structuring
TXN-E7B6B66FE801,ACC-1196,ACC-2752,3694.06,INR,2026-05-16T11:23:59.384286,NEFT,BR-399,REF-266238,False,
TXN-4EF976F3931C,ACC-4470,ACC-8050,240726.25,INR,2026-05-08T11:00:23.384286,UPI,BR-436,REF-267729,True,fan_out_fan_in
TXN-0A124B71FCE7,ACC-7833,ACC-1764,51948.44,INR,2026-05-02T04:38:58.384286,NEFT,BR-974,REF-798412,False,
TXN-F1EA61C11AA9,ACC-8625,ACC-1844,3098326.1,INR,2026-05-23T22:11:12.384286,NEFT,BR-576,REF-427188,True,round_trip_layering
TXN-8CC7588DC572,ACC-2770,ACC-3758,8874.13,INR,2026-05-03T06:44:52.384286,IMPS,BR-456,REF-348555,False,
TXN-1E25B7AB8F14,ACC-2934,ACC-3765,44213.32,INR,2026-05-28T10:42:57.384286,IMPS,BR-302,REF-870597,False,
TXN-F7035ABE1AC3,ACC-2111,ACC-9238,30738.96,INR,2026-05-17T13:25:26.384286,NEFT,BR-839,REF-365360,False,
TXN-B5FC7057CFFE,ACC-5004,ACC-2776,61838.56,INR,2026-05-04T03:15:07.384286,NEFT,BR-167,REF-261713,False,
TXN-FDCFFA1CDDF5,ACC-5321,ACC-4239,28316.57,INR,2026-05-16T02:41:43.384286,UPI,BR-275,REF-599624,False,
TXN-34FA636E19A5,ACC-6031,ACC-9356,90521.35,INR,2026-05-26T17:08:33.384286,CARD,BR-478,REF-116022,False,
TXN-DB9B1DC7D099,ACC-6317,ACC-6191,184413.21,INR,2026-05-15T11:25:13.384286,NEFT,BR-140,REF-703948,True,structuring
TXN-61B4D92C8915,ACC-8853,ACC-6765,109627.72,INR,2026-05-26T17:32:18.384286,CARD,BR-124,REF-582169,False,
TXN-4F354461F5A1,ACC-1682,ACC-3030,54884.87,INR,2026-05-24T17:24:04.384286,RTGS,BR-130,REF-879005,True,fan_out_fan_in
TXN-7D9C855E5EB7,ACC-1469,ACC-4584,418315.55,INR,2026-05-29T07:16:01.384286,NEFT,BR-882,REF-422408,True,fan_out_fan_in
TXN-487E422CD846,ACC-2030,ACC-5962,4867309.92,INR,2026-05-11T05:56:37.384286,NEFT,BR-109,REF-671105,True,round_trip_layering
TXN-CCA5278DEEA7,ACC-7643,ACC-2487,236017.3,INR,2026-05-11T18:18:41.384286,NEFT,BR-831,REF-830903,False,
TXN-52D39F8419FE,ACC-9628,ACC-9615,124989.71,INR,2026-05-22T19:26:41.384286,RTGS,BR-883,REF-671997,False,
TXN-D1129716A9BC,ACC-2662,ACC-7745,640736.22,INR,2026-05-12T01:25:33.384286,NEFT,BR-591,REF-514651,True,fan_out_fan_in
TXN-3214D832ED06,ACC-3721,ACC-8719,4782.43,INR,2026-05-19T16:12:50.384286,IMPS,BR-980,REF-283217,False,
TXN-38B53C8CE6C1,ACC-4888,ACC-3142,281300.15,INR,2026-05-08T06:37:35.384286,UPI,BR-708,REF-488914,False,
TXN-570FC2E2E2E6,ACC-8004,ACC-6561,7992.01,INR,2026-05-18T00:39:13.384286,NEFT,BR-275,REF-580244,False,
TXN-FF8C279075CD,ACC-2046,ACC-8823,154226.68,INR,2026-05-06T14:36:50.384286,NEFT,BR-355,REF-235054,True,structuring
TXN-6424ED748BC4,ACC-6434,ACC-8253,31142.61,INR,2026-05-04T08:31:29.384286,UPI,BR-118,REF-367059,False,
TXN-04CF5718EB59,ACC-6890,ACC-3368,248967.63,INR,2026-05-23T10:25:49.384286,IMPS,BR-158,REF-166989,False,
TXN-D2C995C7B1F1,ACC-1084,ACC-9126,163615.47,INR,2026-05-11T09:44:18.384286,IMPS,BR-593,REF-907732,False,
TXN-162942AE0101,ACC-6862,ACC-1529,3995.7,INR,2026-05-25T00:33:03.384286,NEFT,BR-623,REF-847780,False,
TXN-E791F6CE0D65,ACC-3469,ACC-3271,19446.15,INR,2026-05-13T10:55:59.384286,RTGS,BR-620,REF-342289,False,
TXN-979E297AFC41,ACC-3075,ACC-5527,13721.12,INR,2026-05-27T12:50:27.384286,NEFT,BR-754,REF-174733,False,
TXN-89C1C8F98074,ACC-8830,ACC-9363,64517.44,INR,2026-05-07T00:29:15.384286,UPI,BR-403,REF-286130,False,
TXN-FEDEE7FF2B81,ACC-6408,ACC-6369,735098.13,INR,2026-05-12T19:51:43.384286,RTGS,BR-521,REF-293502,True,fan_out_fan_in
TXN-AC5DD0619B7E,ACC-2127,ACC-6043,1655.96,INR,2026-05-21T07:28:38.384286,RTGS,BR-543,REF-524758,False,
TXN-C8B9D83E4C7F,ACC-3989,ACC-3468,172705.06,INR,2026-05-25T09:38:44.384286,NEFT,BR-457,REF-360501,True,structuring
TXN-621C0AD1F2A5,ACC-3610,ACC-3724,711548.21,INR,2026-05-02T08:10:20.384286,UPI,BR-247,REF-384664,True,round_trip_layering
TXN-031DE6E03BB2,ACC-6935,ACC-1618,259853.48,INR,2026-05-12T04:58:11.384286,NEFT,BR-823,REF-658640,True,fan_out_fan_in
TXN-56E16D008AAE,ACC-9464,ACC-1178,4236209.36,INR,2026-05-04T05:31:58.384286,NEFT,BR-415,REF-240318,True,round_trip_layering
TXN-4996AD9F8DD8,ACC-9813,ACC-5866,36855.84,INR,2026-05-06T03:40:48.384286,UPI,BR-364,REF-900141,False,
TXN-239A6B7E47A4,ACC-6891,ACC-7339,5862.43,INR,2026-05-27T19:40:57.384286,IMPS,BR-256,REF-889462,False,
TXN-0548E9FB6848,ACC-4101,ACC-7292,176567.28,INR,2026-05-12T11:27:50.670000,UPI,BR-249,REF-131857,True,structuring
TXN-48613D9DAB6C,ACC-3117,ACC-5857,172216.29,INR,2026-05-26T03:09:50.384286,RTGS,BR-294,REF-574076,True,fan_out_fan_in
TXN-BABAF54FEB1C,ACC-3565,ACC-7343,90365.84,INR,2026-05-06T20:58:37.384286,NEFT,BR-389,REF-658343,False,
TXN-5AA566C3233B,ACC-9947,ACC-2666,1944924.2,INR,2026-05-26T21:09:58.384286,NEFT,BR-739,REF-773514,True,round_trip_layering
TXN-C2FA5C7C61C0,ACC-2888,ACC-8377,412829.93,INR,2026-05-26T11:39:36.384286,RTGS,BR-398,REF-152993,True,fan_out_fan_in
TXN-43678C285350,ACC-2322,ACC-6910,158308.53,INR,2026-05-08T13:02:03.384286,NEFT,BR-822,REF-522179,True,structuring
TXN-CBA050AEFB09,ACC-8360,ACC-5718,33503.62,INR,2026-05-04T22:19:22.384286,UPI,BR-720,REF-942964,False,
TXN-CD936338272E,ACC-4656,ACC-2541,73517.04,INR,2026-05-23T06:29:01.384286,RTGS,BR-664,REF-463399,False,
TXN-CCE4274EDB8D,ACC-1712,ACC-1178,495871.61,INR,2026-05-27T02:34:33.384286,NEFT,BR-554,REF-510365,False,
TXN-64E93277768F,ACC-2160,ACC-6696,134905.77,INR,2026-05-03T13:57:24.384286,CARD,BR-250,REF-371162,False,
TXN-707BD69FEB30,ACC-4528,ACC-3379,402342.32,INR,2026-05-10T10:16:44.384286,NEFT,BR-430,REF-624324,True,fan_out_fan_in
TXN-71124636B364,ACC-5271,ACC-2280,151406.66,INR,2026-05-07T18:10:19.384286,NEFT,BR-231,REF-588270,True,structuring
TXN-1C273A492991,ACC-6480,ACC-8803,419289.93,INR,2026-05-05T15:19:42.384286,NEFT,BR-254,REF-555403,True,fan_out_fan_in
TXN-89D239339BD7,ACC-8594,ACC-2939,8824.66,INR,2026-05-24T00:43:38.384286,RTGS,BR-732,REF-259211,False,
TXN-06FD32C344BA,ACC-1233,ACC-7867,2740495.9,INR,2026-05-07T17:22:44.384286,NEFT,BR-938,REF-453116,True,round_trip_layering
TXN-75BFFE803972,ACC-6984,ACC-2649,286171.03,INR,2026-05-01T23:15:34.384286,IMPS,BR-562,REF-248066,True,fan_out_fan_in
TXN-2C6ECB84F156,ACC-9694,ACC-3804,10280.83,INR,2026-05-30T10:20:06.384286,IMPS,BR-928,REF-269561,False,
TXN-0BA998077695,ACC-9668,ACC-6086,15544.15,INR,2026-05-24T00:37:56.384286,RTGS,BR-868,REF-249156,False,
TXN-FB157502BAD4,ACC-9410,ACC-1908,178214.34,INR,2026-05-13T19:48:07.384286,RTGS,BR-661,REF-650871,True,structuring
TXN-A1EC15AC3B16,ACC-7011,ACC-2812,153110.24,INR,2026-05-09T14:08:19.384286,UPI,BR-931,REF-138006,False,
TXN-C46818382FAA,ACC-1372,ACC-9480,7963.41,INR,2026-05-13T17:42:36.384286,UPI,BR-678,REF-113441,False,
TXN-11C4165FA557,ACC-1948,ACC-4018,839980.77,INR,2026-05-06T14:27:53.384286,IMPS,BR-501,REF-140156,False,
TXN-C01C5AFEF685,ACC-2221,ACC-5497,188611.67,INR,2026-05-04T17:46:02.384286,UPI,BR-971,REF-978727,True,structuring
TXN-B8E651AB88BF,ACC-8618,ACC-9049,76443.06,INR,2026-05-03T22:05:04.384286,UPI,BR-424,REF-147060,True,fan_out_fan_in
TXN-745831BEB8E1,ACC-5377,ACC-9462,14169.33,INR,2026-05-13T04:47:13.384286,UPI,BR-800,REF-928553,False,
TXN-B3E64707B7D1,ACC-8769,ACC-8287,231200.14,INR,2026-05-16T01:00:53.384286,NEFT,BR-341,REF-213942,False,
TXN-C665E006020C,ACC-8143,ACC-5107,8039.86,INR,2026-05-29T12:44:34.384286,NEFT,BR-417,REF-367372,False,
TXN-881B32575D9E,ACC-6297,ACC-8751,168534.44,INR,2026-05-02T04:05:15.691978,IMPS,BR-697,REF-132077,True,structuring
TXN-2C1B9A8232A3,ACC-4057,ACC-3866,170163.98,INR,2026-05-10T01:52:02.307363,IMPS,BR-141,REF-532627,True,structuring
TXN-C5B46D666FC7,ACC-4461,ACC-4425,40398.19,INR,2026-05-08T23:51:49.384286,NEFT,BR-993,REF-304915,False,
